initial_random_seq_files,orientation_index,orientation_degrees,correct_answer_index,correct_answer_direction,arrow_color,practice_seq_files,learning_seq_files,percept_testing_seq_files,init_random_block.thisRepN,init_random_block.thisTrialN,init_random_block.thisN,init_random_block.thisIndex,init_random_trials.thisRepN,init_random_trials.thisTrialN,init_random_trials.thisN,init_random_trials.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,learning_loop.thisRepN,learning_loop.thisTrialN,learning_loop.thisN,learning_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,percept_testing_trials.thisRepN,percept_testing_trials.thisTrialN,percept_testing_trials.thisN,percept_testing_trials.thisIndex,percept_testing_loop.thisRepN,percept_testing_loop.thisTrialN,percept_testing_loop.thisN,percept_testing_loop.thisIndex,thisRow.t,notes,welcomescreen.started,spaceship.started,welcometext.started,welcome_end.started,welcomescreen.stopped,welcome_end.keys,welcome_end.rt,welcome_end.duration,pre_section.started,fixation_init.started,pre_section.stopped,trial.started,arrowhead.started,key_resp.started,arrowhead.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,fixation_feedback.started,cross.started,feedback_text.started,cross.stopped,feedback_text.stopped,fixation_feedback.stopped,RSI.started,text_2.started,text_2.stopped,RSI.stopped,post_section.started,feedback_post_section.started,key_resp_4.started,feedback_post_section.stopped,post_section.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,pratice_instruction.started,spaceship_rotated.started,rotation_instruction.started,key_resp_2.started,pratice_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_init.stopped,learning_instruction.started,spaceship_rotated01.started,rotation_instruction01.started,key_resp_02.started,learning_instruction.stopped,key_resp_02.keys,key_resp_02.rt,key_resp_02.duration,seqreport_instruction.started,seqreport_instruction_text.started,seqreport_instruction_key.started,seqreport_instruction.stopped,seqreport_instruction_key.keys,seqreport_instruction_key.rt,seqreport_instruction_key.duration,seqreport.started,seq_report_key.started,seqreport.stopped,seq_report_key.keys,seq_report_key.rt,seq_report_key.duration,seqarrow.started,arrow_report.started,seqarrow.stopped,arrow_report.stopped,key_resp.stopped,percept_testing_instruction.started,spaceship4.started,key_resp_5.started,percept_testing_instruction_text.started,percept_testing_instruction.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,cross_2.started,cross_2.stopped,fixation.stopped,thankyouscreen.started,text.started,key_resp_6.started,thankyouscreen.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,participant,learning_type,seqID,debug,date,expName,psychopyVersion,frameRate,expStart,
,0,0,1,3,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,992.7915963999985,,,,,,,,,,,,,992.78575119999,992.7915963999985,992.7915963999985,992.9937508000003,993.1826919000014,3,1,0.38458019999961834,None,993.1832657999912,993.188697199992,993.188697199992,993.3964250999998,993.6045515000005,993.5984784999891,993.59851109999,993.6045515000005,,994.2996837999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,994.3079252999887,,,,,,,,,,,,,994.3003777999984,994.3079252999887,994.3079252999887,994.5142811999976,994.9172379999945,2,1,0.6029681000072742,None,994.917501399992,994.9235362999898,994.9235362999898,995.1319214999967,995.3401186999981,995.3354929999914,995.3355360999994,995.3401186999981,,996.0357799999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,996.0422783999966,,,,,,,,,,,,,996.0363613999943,996.0422783999966,996.0422783999966,996.2432079999999,996.5162834999937,4,1,0.46912150000571273,None,996.5168831999908,996.5225876999903,996.5225876999903,996.729436499998,996.9375101999904,996.931680499998,996.9317178999918,996.9375101999904,,997.632626999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,997.6396396999917,,,,,,,,,,,,,997.6332610999962,997.6396396999917,997.6396396999917,997.8409335999895,998.1777646999981,4,1,0.5346974999993108,None,998.1784250999917,998.187127799989,998.187127799989,998.388549299998,998.5972900999914,998.591437199997,998.5914817000012,998.5972900999914,,999.2924617999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,999.3015096000017,,,,,,,,,,,,,999.2932580999914,999.3015096000017,999.3015096000017,999.5073588999949,999.7659869999916,3,1,0.4613277000025846,None,999.7665055999969,999.7727963999932,999.7727963999932,999.9791638000024,1000.1878679999936,1000.1818050000002,1000.1818443999946,1000.1878679999936,,1000.8822360999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,1000.8887945999886,,,,,,,,,,,,,1000.8829026999883,1000.8887945999886,1000.8887945999886,1001.0905241,1001.4395744999929,4,1,0.5467945999989752,None,1001.440268099992,1001.4460830999888,1001.4460830999888,1001.6526171000005,1001.8608861999965,1001.8555669999914,1001.855607999998,1001.8608861999965,,1002.5559396000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,1002.5624799999932,,,,,,,,,,,,,1002.5564735999942,1002.5624799999932,1002.5624799999932,1002.7642118999938,1003.0781868999911,2,1,0.5102697999973316,None,1003.0787054999964,1003.0828742000012,1003.0828742000012,1003.2917929999967,1003.5005071999913,1003.4954018999997,1003.4954459,1003.5005071999913,1004.2035863999918,1004.1959167999885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,1004.2035863999918,,,,,,,,,,,,,1004.1964771999919,1004.2035863999918,1004.2035863999918,1004.4030732999963,1004.683598299991,4,1,0.4766171000082977,None,1004.6842209999886,1004.6902658999898,1004.6902658999898,1004.8955712999887,1005.1040033999889,1005.0988007999986,1005.0988414000021,1005.1040033999889,,1005.7989609999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,1005.805280799992,,,,,,,,,,,,,1005.7995420999941,1005.805280799992,1005.805280799992,1006.0073647999961,1006.2109802999912,3,0,0.40178550001292024,None,1006.2118954999896,1006.2228710999916,1006.2228710999916,1006.4233494999935,1006.6318551000004,1006.6261446999997,1006.6261875999917,1006.6318551000004,,1007.3268676000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,1007.3331050999986,,,,,,,,,,,,,1007.3273821999901,1007.3331050999986,1007.3331050999986,1007.5351916999934,1007.8693656999967,1,1,0.5293337000039173,None,1007.87020569999,1007.8765859999985,1007.8765859999985,1008.083538699997,1008.2916691999999,1008.285686999996,1008.2857742999913,1008.2916691999999,,1008.9860566999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,1008.9931144000002,,,,,,,,,,,,,1008.9865417999972,1008.9931144000002,1008.9931144000002,1009.1947232999955,1009.3503846999956,4,1,0.3503458000050159,None,1009.3510881999973,1009.3578615000006,1009.3578615000006,1009.5619396999973,1009.7705306999997,1009.7651730999933,1009.7652106999885,1009.7705306999997,,1010.4656050999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,1010.4718934999983,,,,,,,,,,,,,1010.4662308999978,1010.4718934999983,1010.4718934999983,1010.6733878999949,1010.9259010999958,4,1,0.4491994000127306,None,1010.9268224999978,1010.9335281999956,1010.9335281999956,1011.1387723999942,1011.3467808999994,1011.3417058999912,1011.3417427999957,1011.3467808999994,,1012.0423718999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,1012.0485075999895,,,,,,,,,,,,,1012.043001699989,1012.0485075999895,1012.0485075999895,1012.2498704000027,1012.5448540999932,3,1,0.49311159999342635,None,1012.5454715999949,1012.5512430999952,1012.5512430999952,1012.7567815999937,1012.9648656999925,1012.9594938999944,1012.9595356999926,1012.9648656999925,,1013.6602884000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,1013.6667949999974,,,,,,,,,,,,,1013.6608348000009,1013.6667949999974,1013.6667949999974,1013.8681166000024,1014.1500775999884,4,1,0.4804294000059599,None,1014.1506952999916,1014.1592605999904,1014.1592605999904,1014.3607536999916,1014.5689907999913,1014.5632508999988,1014.5632825999928,1014.5689907999913,,1015.2637203999911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,1015.2706678999966,,,,,,,,,,,,,1015.264316899993,1015.2706678999966,1015.2706678999966,1015.4720433999901,1015.8701885999908,2,1,0.5963060000067344,None,1015.8707178999903,1015.8773664999899,1015.8773664999899,1016.0830011999933,1016.2975340999983,1016.2921528000006,1016.2922027000022,1016.2975340999983,,1016.9935107999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,1016.9995372999983,,,,,,,,,,,,,1016.9940566000005,1016.9995372999983,1016.9995372999983,1017.2017077999917,1017.5918585999898,2,1,0.5865367999940645,None,1017.5923414999997,1017.5984734999947,1017.5984734999947,1017.8054462,1018.0136139999959,1018.0083728999889,1018.0084241000004,1018.0136139999959,1018.7157701999968,1018.7093744000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,1018.7157701999968,,,,,,,,,,,,,1018.7100357000018,1018.7157701999968,1018.7157701999968,1018.916320999997,1019.2104907999892,1,1,0.4884020000026794,None,1019.2110639999883,1019.2186562999996,1019.2186562999996,1019.4235704999883,1019.6313664999907,1019.6252340999927,1019.6252639000013,1019.6313664999907,,1020.3262810000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,1020.3328886999952,,,,,,,,,,,,,1020.3267545999988,1020.3328886999952,1020.3328886999952,1020.5341380999889,1020.7044569999998,4,1,0.3688969999930123,None,1020.7051137999952,1020.7103634999949,1020.7103634999949,1020.9164147999982,1021.1246315999888,1021.1187351999979,1021.1187691999949,1021.1246315999888,,1021.8193461999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,1021.8256521000003,,,,,,,,,,,,,1021.8199263999995,1021.8256521000003,1021.8256521000003,1022.0270719999971,1022.2653265999979,4,1,0.4342679999972461,None,1022.2659138000017,1022.2715238999954,1022.2715238999954,1022.4792725000007,1022.687245699999,1022.6808915000001,1022.6809242000018,1022.687245699999,,1023.3817665999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,1023.3883903999958,,,,,,,,,,,,,1023.3822843999951,1023.3883903999958,1023.3883903999958,1023.589977399999,1023.7998604999884,4,1,0.40498170000500977,None,1023.8004043999972,1023.8052145999973,1023.8052145999973,1024.0133728999936,1024.2217231999966,1024.2162332000007,1024.2162731999997,1024.2217231999966,1024.9233570999932,1024.9169126999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,1024.9233570999932,,,,,,,,,,,,,1024.917391199997,1024.9233570999932,1024.9233570999932,1025.1247892999963,1025.3775940999913,3,1,0.44693829999596346,None,1025.3784591000003,1025.3845989999973,1025.3845989999973,1025.5896414000017,1025.7982201999985,1025.7924316999997,1025.7924721000018,1025.7982201999985,,1026.493314499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,1026.5008681999898,,,,,,,,,,,,,1026.4939763000002,1026.5008681999898,1026.5008681999898,1026.70105589999,1026.9967520999926,3,1,0.48758539999835193,None,1026.9977501999965,1027.0064656999893,1027.0064656999893,1027.2080070999946,1027.415912299999,1027.4105490999937,1027.4106021999905,1027.415912299999,,1028.1108344999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,1028.1173738999933,,,,,,,,,,,,,1028.1114268999954,1028.1173738999933,1028.1173738999933,1028.319190299997,1028.7099943999929,2,1,0.5886458000022685,None,1028.710586599991,1028.7181391999911,1028.7181391999911,1028.9228237999923,1029.131599699991,1029.125360799997,1029.1253925999918,1029.131599699991,,1029.8265564999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,1029.834249499996,,,,,,,,,,,,,1029.8271992999944,1029.834249499996,1029.834249499996,1030.0341041999927,1030.3838794999901,2,1,0.5466889000090305,None,1030.3844849000016,1030.3909274999896,1030.3909274999896,1030.596776099992,1030.8048319999943,1030.7989660999883,1030.7989985000022,1030.8048319999943,,1031.4998281000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,1031.5060312999994,,,,,,,,,,,,,1031.500350000002,1031.5060312999994,1031.5060312999994,1031.7075757999992,1031.9392631999945,1,1,0.42713219999859575,None,1031.939933799993,1031.9456722999894,1031.9456722999894,1032.1521672999952,1032.3607504999964,1032.3542061999906,1032.354229699995,1032.3607504999964,,1033.0551304999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,1033.061566599994,,,,,,,,,,,,,1033.0556791999988,1033.061566599994,1033.061566599994,1033.2635854999971,1033.6118055999978,2,1,0.5457773999951314,None,1033.6124376999942,1033.6189505999937,1033.6189505999937,1033.8257105999946,1034.0343078000005,1034.0279639999935,1034.0279957999883,1034.0343078000005,,1034.7288383999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,3,270,0,4,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,1034.7351660999993,,,,,,,,,,,,,1034.7293247999914,1034.7351660999993,1034.7351660999993,1034.9371343999956,1035.17820319999,1,0,0.43374839999887627,None,1035.179258899996,1035.19198589999,1035.19198589999,1035.3879947999958,1035.596860699996,1035.590950400001,1035.5909912999923,1035.596860699996,,1036.2916625999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,1036.2990390999912,,,,,,,,,,,,,1036.292281499991,1036.2990390999912,1036.2990390999912,1036.4992616999953,1036.7998171999934,1,1,0.49325580000004265,None,1036.800351999991,1036.8058644999983,1036.8058644999983,1037.012784199993,1037.2215009999927,1037.2158154999925,1037.215856900002,1037.2215009999927,,1037.9167548999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,1037.9229228999902,,,,,,,,,,,,,1037.917468499989,1037.9229228999902,1037.9229228999902,1038.1245236999966,1038.4170599999925,3,1,0.4874351000034949,None,1038.4177217999968,1038.422605899992,1038.422605899992,1038.6313732999988,1038.8396412000002,1038.8343034999998,1038.8343435999996,1038.8396412000002,,1039.5348233999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,1039.544320599991,,,,,,,,,,,,,1039.5356782000017,1039.544320599991,1039.544320599991,1039.749490000002,1040.0640740999952,3,1,0.5166453999991063,None,1040.0647507999965,1040.07062459999,1040.07062459999,1040.2772681999922,1040.4878081999923,1040.4811785999918,1040.4812368999992,1040.4878081999923,1041.190239699994,1041.181242599996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,1041.190239699994,,,,,,,,,,,,,1041.1822013999918,1041.190239699994,1041.190239699994,1041.3953504999954,1041.7245619999885,2,1,0.5291435000108322,None,1041.7253517999925,1041.7366142999963,1041.7366142999963,1041.9370105999988,1042.1457284999924,1042.1403404000012,1042.1404040999914,1042.1457284999924,1042.849913099999,1042.8413969999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,0,0,1,3,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,1042.849913099999,,,,,,,,,,,,,1042.8420456999884,1042.849913099999,1042.849913099999,1043.0549686000013,1043.3212505999982,3,1,0.4673477000033017,None,1043.3219380999944,1043.3292165999883,1043.3292165999883,1043.5339925000007,1043.7420801999979,1043.7363374999986,1043.7363832999981,1043.7420801999979,,1044.4369672999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,2,180,3,1,white,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,1044.4436221999931,,,,,,,,,,,,,1044.437803599998,1044.4436221999931,1044.4436221999931,1044.6453955999896,1044.9312994999927,1,1,0.48081910000473727,None,1044.9318789999961,1044.9381468999927,1044.9381468999927,1045.1449267999997,1045.3531346999953,1045.3471352999914,1045.3471701999952,1045.3531346999953,,1046.047845699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
,1,90,2,2,red,,sequences/sub102_learning_sequence_00.csv,,,,,,,,,,,,,,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,,,1046.054508599991,,,,,,,,,,,,,1046.0485521999944,1046.054508599991,1046.054508599991,1046.2559261999995,1046.668867699991,2,1,0.6068605000036769,None,1046.6695686999883,1046.6787571999885,1046.6787571999885,1046.8812480999914,1047.0894910999923,1047.0844027999992,1047.0844519999955,1047.0894910999923,1047.791548699999,1047.7849155000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub102,percept,1,0,2024-08-07_10h04.40.264,ASRT_percept,2023.2.3,143.29562749524547,2024-08-07 10h05.03.085331 +0800,
